"TOA5","CH-DAV_iDL_T1_35_1","CR1000","E7558","CR1000.Std.32.05","CPU:CH-DAV_iDL_T1_35_1.CR1","48867","iDL_T1_35_1_TBL1"
"TIMESTAMP","RECORD","SW_IN_IU_1_1_1","SW_IN_1_1_1","LW_IN_IU_1_1_1","LW_IN_1_1_1","SW_OUT_IU_1_1_1","SW_OUT_1_1_1","LW_OUT_IU_1_1_1","LW_OUT_1_1_1","LW_T_BODY_1_1_1","PPFD_IN_IU_1_1_1","PPFD_IN_1_1_1","PPFD_OUT_IU_1_1_1","PPFD_OUT_1_1_1","PPFD_DIF_1_1_1","SV_LOGGER_T1_35_1","T_LOGGER_T1_35_1","DNTP_LOGGER_T1_35_1","HEAT_HS50_T1B1_35_1_FLAG","HEAT_R350_T1B1_35_1_FLAG","SUN_T1_35_1","LW_IN_RAW_T1_35_2","LW_OUT_RAW_T1_35_2","TA_HEAT_T1_35_1","PPFD_IN_T1_35_3"
"TS","RN","mV","W.meter-2","mV","W.meter-2","mV","W.meter-2","mV","W.meter-2","Deg C","","umol.m-2.s-1","","umol.m-2.s-1","umol.m-2.s-1","V","Deg C","ms","flag","flag","Boolean","W.meter-2","W.meter-2","Deg C","umol.m-2.s-1"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-06-30 15:04:10",3809940,4.780382,440.9947,-1.335727,354.1491,0.2336025,18.40839,-0.2915039,438.6223,27.01772,4.962713,913.9435,0.09613806,17.70498,537.1,12.07,30.67,-125,0,0,1,-106.1786,-21.70543,24.18352,912
"2022-06-30 15:04:20",3809941,3.931715,362.7044,-1.350702,352.7035,0.1826891,14.39631,-0.2954971,438.0697,26.97612,3.822317,703.9257,0.07624743,14.04188,527.7,12.06,30.67,-125,0,0,1,-107.369,-22.00277,24.10124,698.1
"2022-06-30 15:04:30",3809942,3.596889,331.8164,-1.367673,351.2268,0.1627231,12.82294,-0.2925023,438.1651,26.95531,3.726179,686.2208,0.07293233,13.43137,523,12.07,30.67,-125,0,0,1,-108.718,-21.77976,23.93495,682.6
"2022-06-30 15:04:40",3809943,3.590259,331.2047,-1.368671,350.7652,0.1677146,13.21628,-0.2974938,437.4112,26.8929,3.769275,694.1575,0.07293233,13.43137,518.3,12.1,30.67,-125,0,0,1,-108.7974,-22.15143,24.01723,684.8
"2022-06-30 15:04:50",3809944,3.447706,318.054,-1.369658,350.5592,0.1577303,12.4295,-0.306476,436.6148,26.87212,3.557104,655.0836,0.06961713,12.82083,513.6,12.07,30.67,-125,0,0,1,-108.8758,-22.82025,24.05934,647.3
"2022-06-30 15:05:00",3809945,3.397979,313.4667,-1.367661,350.463,0.156732,12.35083,-0.3094708,436.1369,26.83049,3.520638,648.3679,0.06961713,12.82083,510.5,12.07,30.67,-125,0,0,1,-108.7171,-23.04325,24.10094,639.9
"2022-06-30 15:05:10",3809946,3.388034,312.5492,-1.379641,349.3837,0.1587286,12.50816,-0.3114674,435.8612,26.80971,3.523953,648.9784,0.06961713,12.82083,505.7,12.05,30.67,-125,0,0,1,-109.6694,-23.19192,24.01598,640.6
"2022-06-30 15:05:20",3809947,3.530583,325.6995,-1.390622,348.256,0.1717064,13.53084,-0.3154606,435.3091,26.76811,3.630036,668.515,0.07293223,13.43135,502.6,12.09,30.67,-125,0,0,1,-110.5423,-23.48925,23.80894,655.3
"2022-06-30 15:05:30",3809948,3.457651,318.9715,-1.383634,348.5569,0.1717064,13.53084,-0.3204521,434.6828,26.72649,3.59357,661.7993,0.07293223,13.43135,497.9,12.08,30.67,-125,0,0,1,-109.9868,-23.86091,23.85054,648.7
"2022-06-30 15:05:40",3809949,3.885299,358.4224,-1.379641,348.6201,0.1996586,15.73354,-0.3254435,434.0569,26.68492,4.5881,844.954,0.08950774,16.48393,497.9,12.07,30.67,-125,0,0,1,-109.6694,-24.23258,23.76741,845.6
"2022-06-30 15:05:50",3809950,3.815682,352.0002,-1.395614,347.096,0.2006569,15.81221,-0.3224486,434.0255,26.6433,3.75601,691.7145,0.07624733,14.04187,491.7,12.06,30.67,-125,0,0,1,-110.9391,-24.00958,23.76826,672.9
"2022-06-30 15:06:00",3809951,3.590255,331.2043,-1.390622,347.2388,0.1836859,14.47486,-0.3274401,433.3999,26.6017,3.742749,689.2725,0.07624733,14.04187,488.5,12.05,30.67,-125,0,0,1,-110.5423,-24.38124,23.76826,670.4
"2022-06-30 15:06:10",3809952,4.56821,421.4216,-1.392619,346.8258,0.2276108,17.93624,-0.3354264,432.551,26.5601,5.433451,1000.636,0.1027681,18.92599,490.1,12.1,30.67,-125,0,0,1,-110.701,-24.97591,23.80983,986
"2022-06-30 15:06:20",3809953,5.950622,548.9503,-1.37965,347.603,0.3074763,24.22981,-0.3314355,432.5944,26.51851,6.544026,1205.161,0.1259742,23.19966,490.1,11.95,30.67,-125,0,0,1,-109.6701,-24.67874,23.81059,1200.9
"2022-06-30 15:06:30",3809954,5.406944,498.7956,-1.380648,347.2696,0.2795239,22.0271,-0.3224508,433.0094,26.47691,5.317436,979.27,0.1060835,19.53656,479.1,11.94,30.67,-125,0,0,1,-109.7495,-24.00974,23.93437,977.9
"2022-06-30 15:06:40",3809955,6.898743,636.4154,-1.37965,347.222,0.3933301,30.99528,-0.3214525,432.9568,26.45607,8.728683,1607.492,0.1757008,32.35742,485.4,11.94,30.67,-125,0,0,1,-109.6701,-23.9354,23.85124,1667.1
"2022-06-30 15:06:50",3809956,9.527625,878.9322,-1.34471,349.746,0.5560529,43.8182,-0.3134661,433.2979,26.41451,7.836919,1443.263,0.152495,28.0838,468.2,11.95,30.67,-125,0,0,1,-106.8927,-23.34074,23.93437,1354.1
"2022-06-30 15:07:00",3809957,7.240199,667.915,-1.348703,349.4286,0.4512314,35.55803,-0.3034831,434.0412,26.41451,8.579503,1580.019,0.1757008,32.35742,463.5,11.95,30.67,-125,0,0,1,-107.2101,-22.5974,23.85307,1658.1
"2022-06-30 15:07:10",3809958,10.30668,950.8004,-1.331732,350.7776,0.6289288,49.56098,-0.306478,433.8182,26.41451,10.41276,1917.635,0.2022217,37.24156,458.8,12.05,30.67,-125,0,0,1,-105.861,-22.8204,23.97688,1926.2
"2022-06-30 15:07:20",3809959,8.052401,742.8414,-1.336723,350.3808,0.476189,37.52474,-0.3004882,434.2643,26.41451,6.795975,1251.561,0.1326044,24.4207,435.3,12.09,30.71,-125,0,0,1,-106.2578,-22.3744,23.89284,1250.1
"2022-06-30 15:07:30",3809960,9.404965,867.6168,-1.349701,349.2223,0.5490648,43.26752,-0.2925018,434.732,26.39369,8.904385,1639.85,0.1657555,30.52587,435.3,12.07,30.71,-125,0,0,1,-107.2894,-21.77973,23.76903,1572.3
"2022-06-30 15:07:40",3809961,6.388222,589.3193,-1.356697,348.5394,0.3813526,30.05142,-0.2935017,434.5307,26.37291,6.066656,1117.248,0.1259743,23.19968,422.8,12.1,30.71,-125,0,0,1,-107.8455,-21.85418,23.93465,1133.7
"2022-06-30 15:07:50",3809962,9.043627,834.2829,-1.350707,348.889,0.5720289,45.07714,-0.2915051,434.5529,26.35213,10.31995,1900.542,0.2022219,37.2416,438.4,12.09,30.71,-125,0,0,1,-107.3694,-21.70552,23.93465,1918.7
"2022-06-30 15:08:00",3809963,10.47244,966.0923,-1.335732,350.0794,0.6718594,52.944,-0.2905068,434.6272,26.35213,10.38293,1912.142,0.2022219,37.2416,440,12.05,30.71,-125,0,0,1,-106.179,-21.63118,23.93556,1920.2
"2022-06-30 15:08:10",3809964,9.955283,918.384,-1.340724,349.5428,0.6508949,51.29196,-0.284517,434.9334,26.32918,9.550839,1758.902,0.1889614,34.79953,440,12.09,30.71,-125,0,0,1,-106.5758,-21.18518,23.76924,1787.2
"2022-06-30 15:08:20",3809965,10.14756,936.1217,-1.358693,348.2542,0.6648712,52.39332,-0.284517,435.0732,26.35213,10.06468,1853.533,0.1955916,36.02056,444.7,12.05,30.71,-125,0,0,1,-108.0042,-21.18518,23.89308,1876.4
"2022-06-30 15:08:30",3809966,9.434811,870.37,-1.36069,348.0955,0.6199475,48.85323,-0.2915051,434.5529,26.35213,9.879035,1819.344,0.1922765,35.41004,446.3,12.08,30.71,-125,0,0,1,-108.1629,-21.70552,23.60292,1844.3
"2022-06-30 15:08:40",3809967,9.670183,892.0833,-1.352703,348.4767,0.6169526,48.61723,-0.2925034,434.225,26.3105,9.448071,1739.976,0.1856463,34.189,447.8,12.09,30.71,-125,0,0,1,-107.5281,-21.77985,23.687,1770.5
"2022-06-30 15:08:50",3809968,9.481222,874.6515,-1.34272,349.2703,0.6009797,47.35852,-0.2765305,435.4143,26.3105,9.282315,1709.45,0.1790161,32.96797,449.4,12.08,30.71,-125,0,0,1,-106.7345,-20.59051,23.93465,1694.5
"2022-06-30 15:09:00",3809969,8.775103,809.5113,-1.345715,349.0322,0.579017,45.62782,-0.2755322,435.4886,26.3105,9.633718,1774.165,0.1922765,35.41004,455.6,12.08,30.71,-125,0,0,1,-106.9726,-20.51617,24.01778,1803.4
"2022-06-30 15:09:10",3809970,10.29342,949.5779,-1.34269,349.1459,0.660863,52.07746,-0.2745277,435.4367,26.28972,9.948653,1832.165,0.1922765,35.41004,458.8,12.1,30.71,-125,0,0,1,-106.7321,-20.44137,24.01778,1810
"2022-06-30 15:09:20",3809971,9.975174,920.219,-1.346683,348.8285,0.646887,50.97612,-0.2815157,434.9164,26.28972,9.640347,1775.386,0.1889614,34.79953,463.5,12.05,30.71,-125,0,0,1,-107.0495,-20.9617,23.51888,1772.8
"2022-06-30 15:09:30",3809972,10.30005,950.1895,-1.352673,348.3524,0.6738406,53.10013,-0.2815157,434.9164,26.28972,10.28016,1893.216,0.2022219,37.2416,469.8,12.06,30.71,-125,0,0,1,-107.5257,-20.9617,23.68517,1909.5
"2022-06-30 15:09:40",3809973,10.552,973.432,-1.345685,348.7811,0.6898132,54.3588,-0.2805174,434.864,26.26891,10.32658,1901.763,0.2022219,37.2416,476,12.1,30.71,-125,0,0,1,-106.9702,-20.88737,23.3535,1918.3
"2022-06-30 15:09:50",3809974,10.61168,978.9368,-1.345685,348.7685,0.692808,54.5948,-0.2715328,435.5203,26.2668,10.37962,1911.532,0.2022219,37.2416,482.3,12.07,30.71,-125,0,0,1,-106.9702,-20.21838,23.51979,1929.4
"2022-06-30 15:10:00",3809975,10.63157,980.7718,-1.333705,349.8601,0.6888149,54.28013,-0.2665414,436.0313,26.28972,10.30668,1898.1,0.1989067,36.63108,488.5,12.08,30.74,-125,0,0,1,-106.0179,-19.84672,23.4782,1913.3
"2022-06-30 15:10:10",3809976,9.046942,834.5887,-1.347681,348.4958,0.5919815,46.64945,-0.275526,435.1089,26.24809,8.440276,1554.379,0.1690707,31.13642,488.5,12.07,30.74,-125,0,0,1,-107.1289,-20.51571,23.43663,1579.4
"2022-06-30 15:10:20",3809977,10.17076,938.2625,-1.343688,348.8132,0.646887,50.97612,-0.2815157,434.6629,26.24809,10.47244,1928.626,0.205537,37.85212,502.6,12.06,30.74,-125,0,0,1,-106.8115,-20.9617,23.5605,1954.4
"2022-06-30 15:10:30",3809978,10.67134,984.4412,-1.338746,349.206,0.6718689,52.94476,-0.2895126,434.0675,26.24809,10.32657,1901.763,0.2022218,37.24158,508.9,12.07,30.74,-125,0,0,1,-106.4186,-21.55715,23.18709,1912.1
"2022-06-30 15:10:40",3809979,10.56526,974.6549,-1.341741,348.968,0.6529009,51.45003,-0.2825244,434.5878,26.24809,10.38956,1913.362,0.1955915,36.02054,513.6,11.93,30.74,-125,0,0,1,-106.6567,-21.03681,23.10399,1906.3
"2022-06-30 15:10:50",3809980,8.085555,745.8999,-1.348729,348.2861,0.4881782,38.46952,-0.2745378,435.0562,26.22731,7.840237,1443.874,0.1558102,28.69433,507.3,11.93,30.71,-125,0,0,1,-107.2122,-20.44213,22.9377,1483.1
"2022-06-30 15:11:00",3809981,8.761838,808.2877,-1.350726,348.0008,0.5211227,41.06562,-0.2775328,434.7065,26.20653,8.947484,1647.787,0.179016,32.96796,515.2,11.93,30.74,-125,0,0,1,-107.3709,-20.66514,22.85454,1695.8
"2022-06-30 15:11:10",3809982,9.650288,890.2479,-1.344736,348.3376,0.5750319,45.31379,-0.2885143,433.7496,26.18361,9.520999,1753.407,0.1889613,34.79951,518.3,11.96,30.74,-125,0,0,1,-106.8948,-21.48282,22.9377,1782.1
"2022-06-30 15:11:20",3809983,9.759686,900.3401,-1.343738,348.4296,0.5840168,46.02181,-0.2805277,434.3569,26.18571,9.922127,1827.279,0.1922764,35.41003,521.4,11.96,30.74,-125,0,0,1,-106.8154,-20.88814,22.9377,1847.9
"2022-06-30 15:11:30",3809984,9.719905,896.6702,-1.338746,348.8264,0.5860134,46.17915,-0.2725412,434.9516,26.18571,9.885661,1820.564,0.1955915,36.02054,521.4,11.98,30.74,-125,0,0,1,-106.4186,-20.29346,23.06239,1867.6
"2022-06-30 15:11:40",3809985,10.54537,972.8199,-1.316783,350.5723,0.6019866,47.43787,-0.2655529,435.4719,26.18571,9.713275,1788.817,0.1723858,31.74692,515.2,12.07,30.74,-125,0,0,1,-104.6728,-19.77311,23.27025,1707.5
"2022-06-30 15:11:50",3809986,4.979311,459.346,-1.34474,348.2107,0.2405957,18.95947,-0.2685488,435.1096,26.1628,3.739456,688.6659,0.07293265,13.43143,487.6,12.05,30.74,-125,0,0,1,-106.8951,-19.99618,23.02159,695.9
"2022-06-30 15:12:00",3809987,3.762661,347.109,-1.388667,344.4662,0.1567366,12.35119,-0.281527,433.8905,26.12123,3.676468,677.066,0.07293265,13.43143,481.6,12.05,30.74,-125,0,0,1,-110.3869,-20.96254,22.56447,676.2
"2022-06-30 15:12:10",3809988,3.460985,319.2791,-1.390663,343.941,0.1337752,10.54178,-0.2984984,432.2603,26.06096,3.537233,651.4242,0.06961752,12.82091,476,12.07,30.74,-125,0,0,1,-110.5456,-22.22624,22.6891,649.2
"2022-06-30 15:12:20",3809989,3.401313,313.7743,-1.384673,344.2907,0.1337752,10.54178,-0.3014934,431.9109,26.04015,3.537233,651.4242,0.06961752,12.82091,472.9,12.1,30.74,-125,0,0,1,-110.0694,-22.44925,22.77229,650.7
"2022-06-30 15:12:30",3809990,3.633372,335.1819,-1.383675,344.1172,0.1487501,11.72183,-0.2945051,432.1784,25.99852,3.99472,735.6759,0.07956289,14.65247,469.8,12.07,30.74,-125,0,0,1,-109.9901,-21.9289,22.85536,738.1
"2022-06-30 15:12:40",3809991,3.961569,365.4584,-1.369699,345.1023,0.1747064,13.76725,-0.2994967,431.6808,25.97777,4.249984,782.6859,0.08619313,15.8735,466.6,12.07,30.74,-125,0,0,1,-108.8791,-22.30058,22.93852,779.3
"2022-06-30 15:12:50",3809992,6.07993,560.8792,-1.372693,344.473,0.3194632,25.1744,-0.2984984,431.3639,25.91328,7.399348,1362.679,0.1425502,26.25233,476,12.06,30.74,-125,0,0,1,-109.1171,-22.22624,23.02159,1409.7
"2022-06-30 15:13:00",3809993,8.244704,760.5816,-1.349732,346.3109,0.4382636,34.53614,-0.3014934,431.1535,25.91536,7.664558,1411.521,0.1425502,26.25233,471.3,12.07,30.74,-125,0,0,1,-107.2919,-22.44925,23.10475,1362.2
"2022-06-30 15:13:10",3809994,6.935232,639.7816,-1.35073,346.2315,0.3853525,30.36663,-0.2935068,431.7482,25.91536,6.4678,1191.123,0.1259746,23.19974,465,12.07,30.74,-125,0,0,1,-107.3712,-21.85456,23.22856,1186.8
"2022-06-30 15:13:20",3809995,5.300868,489.01,-1.351712,346.0273,0.2935031,23.12869,-0.2855166,432.2169,25.89458,4.743929,873.6517,0.09282321,17.09451,454.1,12.05,30.74,-125,0,0,1,-107.4493,-21.25961,23.26964,849.1
"2022-06-30 15:13:30",3809996,4.624585,426.6222,-1.363691,344.8103,0.2535707,19.98193,-0.2865149,431.8779,25.85091,4.787025,881.5885,0.09613832,17.70503,449.4,12.07,30.74,-125,0,0,1,-108.4015,-21.33395,23.10423,868
"2022-06-30 15:13:40",3809997,5.290923,488.0925,-1.373675,344.0293,0.2964981,23.3647,-0.2895099,431.6675,25.85298,5.721888,1053.755,0.1127139,20.75762,447.8,12.05,30.74,-125,0,0,1,-109.1951,-21.55695,23.10335,1043.4
"2022-06-30 15:13:50",3809998,5.924109,546.5046,-1.386652,342.7454,0.341422,26.90481,-0.3024879,430.4488,25.81139,6.239045,1148.995,0.1226592,22.58918,446.3,12.05,30.74,-125,0,0,1,-110.2267,-22.5233,22.60457,1140.5
"2022-06-30 15:14:00",3809999,6.723052,620.2078,-1.392642,342.2692,0.4103054,32.33297,-0.325449,428.7391,25.81139,7.598242,1399.308,0.1524953,28.08384,447.8,12.07,30.74,-125,0,0,1,-110.7029,-24.23299,22.02376,1442.4
"2022-06-30 15:14:10",3810000,7.528625,694.5226,-1.377668,343.2077,0.4322682,34.06369,-0.3204575,428.8589,25.76979,6.212524,1144.111,0.1193441,21.97866,436.9,12.1,30.74,-125,0,0,1,-109.5125,-23.86131,22.35524,1076.9
"2022-06-30 15:14:20",3810001,5.529611,510.1117,-1.368683,343.5442,0.3194592,25.17409,-0.2945014,430.4138,25.70741,5.771614,1062.912,0.116029,21.36814,433.7,12.08,30.74,-125,0,0,1,-108.7983,-21.92862,22.60457,1065.9
"2022-06-30 15:14:30",3810002,6.96837,642.8386,-1.359698,344.2584,0.3903392,30.75959,-0.2974963,430.1909,25.70741,7.329718,1349.856,0.1392348,25.64177,436.9,12.09,30.74,-125,0,0,1,-108.0841,-22.15162,22.35524,1331.2
"2022-06-30 15:14:40",3810003,6.169418,569.1345,-1.370684,343.1205,0.3553995,28.00626,-0.3014906,429.6289,25.66374,6.348434,1169.141,0.1259741,23.19966,433.7,12.09,30.74,-125,0,0,1,-108.9574,-22.44904,22.43797,1177
"2022-06-30 15:14:50",3810004,8.059031,743.453,-1.366691,343.5765,0.4542325,35.79453,-0.2984957,429.9904,25.6866,7.840233,1443.873,0.1458648,26.86276,438.4,12.05,30.74,-125,0,0,1,-108.64,-22.22603,22.43797,1375
"2022-06-30 15:15:00",3810005,6.166103,568.8287,-1.359703,343.8676,0.3534029,27.84893,-0.2945024,430.0233,25.64293,5.967196,1098.931,0.1160288,21.36811,433.7,12.1,30.74,-125,0,0,1,-108.0845,-21.92869,22.60417,1098.8
"2022-06-30 15:15:10",3810006,6.454517,595.4352,-1.362697,343.6424,0.3763641,29.65832,-0.2945024,430.0363,25.64503,6.719726,1237.519,0.1326044,24.42069,438.4,12.08,30.74,-125,0,0,1,-108.3225,-21.92869,22.52199,1239.1
"2022-06-30 15:15:20",3810007,6.99488,645.2842,-1.368687,342.6506,0.4252814,33.51311,-0.3114737,428.2569,25.55977,7.253458,1335.812,0.1458648,26.86276,444.7,11.93,30.74,-125,0,0,1,-108.7987,-23.19238,22.18953,1337.8
"2022-06-30 15:15:30",3810008,8.460158,780.4574,-1.350718,344.0916,0.5231161,41.22271,-0.299494,429.1614,25.56184,9.729845,1791.868,0.1889612,34.79949,458.8,11.95,30.74,-125,0,0,1,-107.3703,-22.30037,22.35573,1825.4
"2022-06-30 15:15:40",3810009,10.01163,923.582,-1.330752,345.6787,0.6239458,49.1683,-0.3004923,429.0871,25.56184,9.935382,1829.72,0.1922763,35.41,463.5,11.95,30.74,-125,0,0,1,-105.7831,-22.3747,22.35481,1839.3
"2022-06-30 15:15:50",3810010,9.948643,917.7715,-1.336741,344.9388,0.627939,49.48298,-0.3044855,428.526,25.5182,9.633707,1774.163,0.1889612,34.79949,466.6,11.99,30.74,-125,0,0,1,-106.2592,-22.67204,22.31416,1779.4
"2022-06-30 15:16:00",3810011,8.861286,817.4619,-1.332748,345.2562,0.5600537,44.13347,-0.2945024,429.2694,25.5182,8.327554,1533.62,0.1657555,30.52587,465,11.99,30.74,-125,0,0,1,-105.9418,-21.92869,22.35439,1553.6
"2022-06-30 15:16:10",3810012,9.620432,887.4937,-1.326743,345.6078,0.6069675,47.83038,-0.2835177,429.9615,25.49739,9.7232,1790.645,0.1889609,34.79943,472.9,11.98,30.74,-125,0,0,1,-105.4645,-21.11077,22.39684,1809.4
"2022-06-30 15:16:20",3810013,9.968517,919.6049,-1.31077,346.8775,0.6329233,49.87576,-0.2765296,430.4818,25.49739,9.660213,1779.045,0.1889609,34.79943,472.9,12.05,30.74,-125,0,0,1,-104.1948,-20.59044,22.60374,1789.7
"2022-06-30 15:16:30",3810014,9.590595,884.7413,-1.306777,347.0696,0.5989811,47.20103,-0.2755313,430.4308,25.47664,8.58612,1581.238,0.1657552,30.52582,468.2,12.06,30.74,-125,0,0,1,-103.8773,-20.5161,22.60374,1547.8
"2022-06-30 15:16:40",3810015,8.194937,755.9905,-1.331735,344.96,0.5290999,41.69424,-0.2705398,430.6768,25.45583,8.28776,1526.291,0.1657552,30.52582,466.6,12.07,30.74,-125,0,0,1,-105.8613,-20.14444,22.39684,1543.4
"2022-06-30 15:16:50",3810016,9.527609,878.9307,-1.327741,345.2774,0.6109607,48.14505,-0.2775279,430.1564,25.45583,9.736461,1793.087,0.1889609,34.79943,471.3,12.07,30.74,-125,0,0,1,-105.5438,-20.66477,22.6046,1810.1
"2022-06-30 15:17:00",3810017,9.985093,921.134,-1.32275,345.5485,0.6409097,50.5051,-0.2715381,430.4768,25.43504,9.819338,1808.349,0.1889609,34.79943,469.8,12.05,30.74,-125,0,0,1,-105.147,-20.21877,22.64616,1821.8
"2022-06-30 15:17:10",3810018,9.41821,868.8386,-1.30478,346.8513,0.5860031,46.17834,-0.2625534,431.0201,25.41423,8.688888,1600.163,0.1657552,30.52582,460.3,12.07,30.74,-125,0,0,1,-103.7186,-19.54976,22.85304,1582.8
"2022-06-30 15:17:20",3810019,8.247978,760.8836,-1.31676,345.899,0.5101322,40.19954,-0.26455,430.8715,25.41423,8.13195,1497.597,0.1558099,28.69427,455.6,12.05,30.74,-125,0,0,1,-104.6709,-19.69843,22.76997,1497.2
"2022-06-30 15:17:30",3810020,7.598213,700.9421,-1.33078,344.7845,0.4732105,37.29003,-0.2765386,429.9788,25.41423,7.750708,1427.386,0.1558098,28.69425,450.9,12.04,30.74,-125,0,0,1,-105.7853,-20.59111,22.68752,1459.9
"2022-06-30 15:17:40",3810021,8.83143,814.7076,-1.33078,344.6714,0.5321122,41.93161,-0.2845253,429.271,25.39549,8.778389,1616.646,0.1657551,30.5258,447.8,12.09,30.74,-125,0,0,1,-105.7853,-21.1858,22.60442,1608.2
"2022-06-30 15:17:50",3810022,8.954089,826.023,-1.3188,345.3604,0.5490838,43.26902,-0.2755403,429.6767,25.35185,9.215982,1697.234,0.1790155,32.96786,446.3,12.09,30.74,-125,0,0,1,-104.833,-20.51677,22.77065,1715.6
"2022-06-30 15:18:00",3810023,9.613794,886.8814,-1.31281,345.9622,0.5960056,46.96655,-0.2715469,430.0996,25.37263,9.497766,1749.128,0.1856457,34.18889,441.6,12.09,30.74,-125,0,0,1,-104.3569,-20.21943,22.97755,1760.2
"2022-06-30 15:18:10",3810024,9.703302,895.1386,-1.308816,346.1541,0.6039922,47.59592,-0.2675536,430.2714,25.35185,9.484506,1746.686,0.1856457,34.18889,436.9,12.07,30.74,-125,0,0,1,-104.0394,-19.92208,22.77065,1759.4
"2022-06-30 15:18:20",3810025,9.703302,895.1386,-1.315805,345.7241,0.6069872,47.83194,-0.2585686,431.066,25.37263,9.474561,1744.855,0.1823306,33.57838,432.2,12.1,30.74,-125,0,0,1,-104.595,-19.25306,22.64595,1758.6
"2022-06-30 15:18:30",3810026,9.696672,894.527,-1.323791,345.0892,0.6109806,48.14662,-0.2565719,431.2147,25.37263,9.464615,1743.023,0.1823306,33.57838,427.4,12.08,30.74,-125,0,0,1,-105.2298,-19.10439,22.68663,1757.1
"2022-06-30 15:18:40",3810027,9.680097,892.9979,-1.328783,344.6924,0.6149739,48.4613,-0.2505819,431.6607,25.37263,9.441409,1738.749,0.1823306,33.57838,424.3,12.08,30.74,-125,0,0,1,-105.6266,-18.65837,22.68752,1755.6
"2022-06-30 15:18:50",3810028,9.663513,891.468,-1.333791,344.1687,0.6169783,48.61925,-0.2485883,431.6836,25.35185,9.414881,1733.864,0.1823304,33.57835,421.2,12.07,30.74,-125,0,0,1,-106.0247,-18.50993,22.7704,1748.3
"2022-06-30 15:19:00",3810029,9.633677,888.7156,-1.327801,344.6449,0.6179766,48.69792,-0.2445949,431.9809,25.35185,9.391675,1729.59,0.1823304,33.57835,418.1,12.07,30.74,-125,0,0,1,-105.5486,-18.21258,22.7704,1747.5
"2022-06-30 15:19:10",3810030,9.610472,886.5749,-1.34078,343.7388,0.6179766,48.69792,-0.2425983,432.2551,25.37263,9.351893,1722.264,0.1823304,33.57835,414.9,12.07,30.74,-125,0,0,1,-106.5803,-18.0639,22.85353,1742.4
"2022-06-30 15:19:20",3810031,9.597211,885.3516,-1.344773,343.4338,0.618975,48.7766,-0.2415999,432.342,25.37471,9.358524,1723.485,0.1823304,33.57835,411.8,12.07,30.71,-125,0,0,1,-106.8977,-17.98957,23.01897,1743.1
"2022-06-30 15:19:30",3810032,9.57069,882.905,-1.34677,343.0119,0.6209717,48.93394,-0.2326148,432.7478,25.3311,9.348578,1721.653,0.1823304,33.57835,408.7,12.08,30.74,-125,0,0,1,-107.0564,-17.32053,23.10204,1740.9
"2022-06-30 15:19:40",3810033,9.544169,880.4584,-1.339781,343.8306,0.62197,49.01261,-0.2256264,433.5314,25.37471,9.308798,1714.327,0.1823304,33.57835,407.1,12.05,30.74,-125,0,0,1,-106.5009,-16.80017,23.1852,1740.8
"2022-06-30 15:19:50",3810034,9.527594,878.9293,-1.338783,343.7719,0.6209717,48.93394,-0.2266247,433.319,25.35185,9.298852,1712.496,0.1823304,33.57835,404,12.07,30.74,-125,0,0,1,-106.4215,-16.87451,23.14449,1734.2
"2022-06-30 15:20:00",3810035,9.504388,876.7886,-1.343775,343.5007,0.6199733,48.85527,-0.2286214,433.2958,25.37263,9.272331,1707.612,0.1823304,33.57835,402.4,12.1,30.74,-125,0,0,1,-106.8183,-17.02319,23.10292,1731.3
"2022-06-30 15:20:10",3810036,9.487813,875.2595,-1.354756,342.5022,0.618975,48.7766,-0.2286214,433.1703,25.35185,9.239181,1701.507,0.1790153,32.96783,400.8,11.96,30.74,-125,0,0,1,-107.6913,-17.02319,23.2267,1728.4
"2022-06-30 15:20:20",3810037,9.464624,873.1204,-1.349759,343.025,0.6169756,48.61904,-0.2226304,433.7419,25.37263,9.212676,1696.625,0.1790157,32.9679,400.8,11.98,30.74,-125,0,0,1,-107.294,-16.57709,23.22816,1730.6
"2022-06-30 15:20:30",3810038,9.444734,871.2854,-1.341772,343.5343,0.6159773,48.54037,-0.2236287,433.5421,25.35185,9.196101,1693.573,0.1790157,32.9679,400.8,11.94,30.74,-125,0,0,1,-106.6592,-16.65143,23.35191,1722.5
"2022-06-30 15:20:40",3810039,9.428158,869.7563,-1.344767,343.5474,0.6159773,48.54037,-0.2226304,433.8676,25.39345,9.186155,1691.741,0.1790157,32.9679,400.8,11.98,30.74,-125,0,0,1,-106.8972,-16.57709,23.43507,1723.2
"2022-06-30 15:20:50",3810040,9.428158,869.7563,-1.348761,343.3677,0.6169756,48.61904,-0.2286204,433.5593,25.41628,9.18947,1692.352,0.1790157,32.9679,400.8,11.97,30.74,-125,0,0,1,-107.2147,-17.02311,23.35289,1722.5
"2022-06-30 15:21:00",3810041,9.411583,868.2272,-1.350757,343.0713,0.6149789,48.4617,-0.2276221,433.4959,25.39345,9.166265,1688.078,0.1757006,32.35738,400.8,11.93,30.74,-125,0,0,1,-107.3734,-16.94877,23.2697,1718.1
